CUSTOMER_ID,POSTING_MONTH,CUSTOMER_CLAIMS,INCIDENT_COUNT,INCIDENT_RESOLVED_IN_TIME,IN_TIME_PAYMENT,INVOICE_ON_TIME,EU_VAT_ISSUE,GEOGRAPHY,ACTIVE_FLAG,CUSTOMER_SATISFACTION,CUSTOMER_RETAINED
CUST00576,01-10-2024,50,11,Yes,No,Yes,No,APAC,Yes,2.4,No
CUST00606,01-02-2023,1000,0,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST03344,01-01-2023,25,5,Yes,No,Yes,No,MEA,Yes,1.2,No
CUST01819,01-09-2023,50,4,Yes,No,Yes,No,South America,No,3,No
CUST01156,01-05-2023,10,7,Yes,Yes,Yes,No,Oceania,Yes,4.2,Yes
CUST04680,01-06-2023,100,2,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST00816,01-03-2024,25,7,Yes,Yes,Yes,No,North America,Yes,3.9,Yes
CUST02641,01-05-2023,10,5,Yes,Yes,Yes,No,South America,Yes,4.1,Yes
CUST01536,01-10-2023,250,0,Yes,No,Yes,No,South America,Yes,3.1,No
CUST02734,01-01-2023,50,12,Yes,Yes,Yes,Yes,EU,Yes,5,Yes
CUST00963,01-10-2023,50,4,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST03035,01-01-2023,5,0,Yes,Yes,Yes,No,South America,No,4.4,Yes
CUST02048,01-01-2024,10,0,No,No,No,No,North America,Yes,1.4,No
CUST04542,01-04-2023,50,4,Yes,Yes,Yes,No,MEA,Yes,3.7,Yes
CUST03861,01-05-2023,10,7,Yes,No,Yes,No,South America,No,3,No
CUST01515,01-07-2024,1000,9,Yes,Yes,Yes,No,North America,Yes,3.6,Yes
CUST03352,01-09-2024,50,7,Yes,Yes,Yes,No,South America,Yes,3.2,No
CUST01068,01-01-2023,1000,12,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST00882,01-06-2023,1000,8,Yes,No,Yes,No,MEA,Yes,3,No
CUST03640,01-01-2024,50,11,Yes,Yes,Yes,No,MEA,Yes,3.4,Yes
CUST01550,01-12-2024,5,0,Yes,Yes,Yes,No,MEA,No,3.2,Yes
CUST02738,01-03-2024,100,9,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST04558,01-08-2024,5,9,No,Yes,No,No,EU,Yes,2.3,Yes
CUST00101,01-06-2023,250,12,Yes,Yes,Yes,No,Oceania,Yes,2,No
CUST03533,01-10-2024,5,10,Yes,Yes,Yes,No,APAC,Yes,4.3,Yes
CUST02817,01-08-2024,500,5,Yes,Yes,Yes,No,MEA,Yes,3.2,No
CUST00408,01-08-2024,10,7,Yes,Yes,Yes,No,South America,Yes,4.3,Yes
CUST02516,01-09-2024,250,10,Yes,Yes,Yes,No,North America,No,4.4,Yes
CUST01740,01-02-2024,100,5,Yes,No,Yes,No,Oceania,Yes,3,Yes
CUST04053,01-02-2023,250,3,Yes,No,Yes,No,Oceania,Yes,3.1,No
CUST00259,01-12-2023,500,8,Yes,Yes,Yes,No,North America,Yes,3,Yes
CUST00509,01-03-2024,100,2,Yes,Yes,Yes,No,North America,Yes,2.3,Yes
CUST03822,01-09-2023,25,2,Yes,Yes,Yes,No,Oceania,Yes,2.1,No
CUST04405,01-12-2024,10,12,Yes,Yes,Yes,No,Oceania,Yes,3.5,Yes
CUST03684,01-01-2023,250,0,Yes,No,Yes,No,North America,Yes,2.4,No
CUST04721,01-08-2023,10,5,Yes,Yes,Yes,No,APAC,Yes,3.4,No
CUST03727,01-03-2023,500,12,No,Yes,No,No,MEA,Yes,2.8,No
CUST00679,01-01-2023,1000,9,Yes,No,Yes,No,Oceania,No,2.8,Yes
CUST01284,01-12-2023,500,7,Yes,Yes,Yes,No,South America,Yes,3.3,Yes
CUST04838,01-06-2024,5,7,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST00907,01-04-2023,500,11,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST00268,01-03-2023,1000,5,Yes,Yes,Yes,No,EU,Yes,4.6,Yes
CUST03104,01-09-2023,100,1,Yes,Yes,Yes,No,South America,Yes,3.7,Yes
CUST04907,01-12-2024,25,2,No,No,No,No,MEA,Yes,2,Yes
CUST01201,01-04-2023,100,2,Yes,Yes,Yes,No,North America,Yes,4.6,Yes
CUST01117,01-12-2023,500,6,Yes,Yes,Yes,No,South America,Yes,3,No
CUST00899,01-04-2024,50,2,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST02791,01-12-2023,1000,0,No,Yes,No,No,EU,Yes,2.9,No
CUST02645,01-11-2023,1000,12,Yes,Yes,Yes,No,Oceania,Yes,4.8,Yes
CUST01059,01-08-2024,100,10,Yes,Yes,Yes,No,South America,Yes,4.3,Yes
CUST00688,01-05-2024,1000,12,Yes,Yes,Yes,No,APAC,Yes,1.7,No
CUST00788,01-07-2024,250,2,Yes,Yes,Yes,No,EU,Yes,4.4,Yes
CUST04495,01-11-2023,250,1,Yes,Yes,Yes,No,South America,Yes,3.7,Yes
CUST02645,01-10-2023,25,12,No,No,No,No,Oceania,Yes,2.4,No
CUST02165,01-03-2024,500,11,Yes,Yes,Yes,No,APAC,Yes,3.2,No
CUST04458,01-07-2024,50,4,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST00204,01-04-2024,25,0,No,No,Yes,No,South America,Yes,1.8,No
CUST03218,01-08-2023,250,6,Yes,Yes,Yes,Yes,EU,Yes,3.7,Yes
CUST02492,01-11-2024,100,12,Yes,No,Yes,No,Oceania,Yes,3,Yes
CUST04823,01-09-2023,10,12,Yes,Yes,Yes,No,Oceania,Yes,4.1,Yes
CUST02039,01-03-2024,100,7,Yes,Yes,Yes,No,North America,Yes,4.6,Yes
CUST03369,01-10-2024,500,9,Yes,Yes,Yes,No,North America,Yes,3.8,Yes
CUST03559,01-05-2023,100,3,Yes,Yes,Yes,No,MEA,Yes,4.5,Yes
CUST04058,01-09-2024,10,2,No,No,Yes,No,APAC,No,2.7,Yes
CUST04863,01-08-2023,10,0,Yes,Yes,Yes,No,APAC,Yes,3.5,Yes
CUST01227,01-09-2023,50,8,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST04491,01-09-2024,250,1,Yes,No,Yes,No,Oceania,Yes,3,No
CUST04344,01-08-2023,500,4,Yes,No,Yes,No,Oceania,Yes,2.8,Yes
CUST03512,01-04-2024,500,2,Yes,Yes,Yes,No,Oceania,Yes,3.1,Yes
CUST00914,01-02-2024,500,6,Yes,Yes,Yes,No,EU,Yes,4.1,Yes
CUST01420,01-09-2023,250,3,Yes,Yes,Yes,No,North America,Yes,3.6,Yes
CUST02704,01-09-2023,1000,6,Yes,Yes,Yes,No,EU,Yes,4.2,Yes
CUST00356,01-11-2024,250,0,Yes,Yes,Yes,No,South America,Yes,2.9,No
CUST03473,01-01-2023,1000,1,Yes,Yes,Yes,No,North America,Yes,2.2,No
CUST00241,01-07-2024,10,7,Yes,No,Yes,No,South America,Yes,3,Yes
CUST01911,01-05-2023,25,4,Yes,Yes,Yes,No,Oceania,Yes,2.3,No
CUST02277,01-07-2024,10,6,Yes,Yes,Yes,No,Oceania,Yes,3.8,Yes
CUST00621,01-06-2024,500,2,Yes,Yes,Yes,No,Oceania,Yes,3.4,No
CUST00855,01-10-2024,25,4,Yes,Yes,Yes,No,MEA,Yes,3.7,Yes
CUST03744,01-05-2023,100,6,Yes,Yes,Yes,Yes,EU,Yes,3.8,Yes
CUST02315,01-12-2024,100,3,Yes,Yes,Yes,No,Oceania,Yes,3.1,No
CUST03201,01-11-2024,10,8,Yes,Yes,Yes,No,South America,Yes,4.2,Yes
CUST03625,01-09-2023,500,9,Yes,Yes,Yes,No,EU,Yes,3.8,Yes
CUST01061,01-08-2024,50,5,Yes,No,Yes,No,EU,Yes,3.1,Yes
CUST00382,01-08-2024,250,2,Yes,Yes,Yes,No,EU,Yes,4,Yes
CUST01133,01-04-2023,100,5,Yes,Yes,Yes,No,MEA,Yes,4,Yes
CUST02477,01-03-2024,50,3,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST03136,01-02-2024,5,12,Yes,Yes,Yes,No,Oceania,Yes,4.1,Yes
CUST02839,01-04-2024,500,6,Yes,Yes,Yes,No,Oceania,Yes,4.6,Yes
CUST02080,01-10-2023,250,8,Yes,Yes,Yes,No,South America,Yes,3.2,Yes
CUST00945,01-05-2024,50,1,No,Yes,No,No,EU,Yes,2.8,No
CUST03963,01-12-2023,50,9,Yes,Yes,Yes,No,MEA,Yes,4.1,Yes
CUST04202,01-02-2023,25,5,Yes,Yes,Yes,No,South America,Yes,2.9,No
CUST02530,01-04-2023,10,6,Yes,Yes,Yes,No,South America,Yes,3.2,No
CUST04302,01-06-2024,50,7,Yes,Yes,Yes,No,South America,Yes,2.3,No
CUST03319,01-01-2024,100,8,Yes,Yes,Yes,No,MEA,Yes,3.6,Yes
CUST00835,01-07-2024,1000,8,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST03751,01-01-2023,5,10,Yes,Yes,Yes,No,Oceania,Yes,3.4,No
CUST04185,01-03-2024,1000,9,Yes,Yes,Yes,No,Oceania,Yes,4.3,Yes
CUST03388,01-02-2024,25,9,Yes,Yes,Yes,No,South America,Yes,3.1,No
CUST04992,01-06-2023,5,0,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST04239,01-05-2023,50,2,Yes,Yes,Yes,No,Oceania,Yes,3.1,No
CUST00207,01-02-2024,10,6,Yes,No,Yes,No,North America,Yes,2.4,No
CUST03535,01-11-2024,500,4,Yes,Yes,Yes,Yes,EU,Yes,3.8,Yes
CUST02053,01-03-2024,250,10,Yes,Yes,Yes,No,EU,No,4,Yes
CUST04307,01-03-2024,500,7,Yes,Yes,Yes,No,APAC,No,4.3,Yes
CUST00029,01-07-2024,50,7,Yes,Yes,Yes,No,APAC,Yes,4,Yes
CUST01214,01-08-2023,25,6,Yes,Yes,Yes,No,South America,Yes,3.2,Yes
CUST00188,01-12-2023,100,3,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST01861,01-04-2023,50,9,Yes,Yes,Yes,No,North America,No,3.6,Yes
CUST02573,01-09-2023,250,5,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST04015,01-12-2023,100,9,Yes,Yes,Yes,No,South America,Yes,2.6,No
CUST04253,01-12-2023,500,10,Yes,Yes,Yes,No,Oceania,Yes,3,No
CUST02128,01-02-2024,250,1,Yes,Yes,Yes,No,APAC,Yes,4.7,Yes
CUST01892,01-01-2023,10,11,Yes,Yes,Yes,No,South America,No,4,Yes
CUST02708,01-06-2024,500,0,No,No,Yes,No,Oceania,Yes,2.6,No
CUST01742,01-07-2024,1000,5,Yes,No,Yes,No,Oceania,Yes,2.6,Yes
CUST02674,01-01-2024,10,4,Yes,Yes,Yes,No,Oceania,Yes,4.1,Yes
CUST01814,01-03-2023,5,9,Yes,Yes,Yes,No,Oceania,Yes,3.1,No
CUST04328,01-02-2024,10,3,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST00160,01-05-2023,5,1,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST00344,01-10-2023,1000,8,Yes,Yes,Yes,No,Oceania,Yes,3.8,Yes
CUST00205,01-09-2024,5,3,Yes,Yes,Yes,No,APAC,Yes,4.2,Yes
CUST03043,01-02-2024,250,10,Yes,Yes,Yes,No,APAC,Yes,4.2,Yes
CUST02886,01-03-2023,10,10,Yes,Yes,Yes,No,North America,Yes,3.2,No
CUST00305,01-02-2023,50,2,No,No,No,No,Oceania,Yes,2.9,Yes
CUST02718,01-01-2023,1000,12,No,No,Yes,No,MEA,Yes,1.9,No
CUST03942,01-11-2024,50,6,Yes,Yes,Yes,No,APAC,Yes,4.3,Yes
CUST00400,01-07-2023,1000,6,Yes,Yes,Yes,No,Oceania,Yes,3.4,No
CUST03521,01-12-2023,50,4,No,No,No,No,Oceania,Yes,2.7,Yes
CUST00986,01-07-2023,5,12,Yes,Yes,Yes,No,EU,Yes,3.2,No
CUST01806,01-09-2024,500,2,Yes,Yes,Yes,No,EU,Yes,3.3,No
CUST02097,01-02-2023,10,0,No,No,Yes,No,APAC,Yes,2.6,No
CUST04302,01-07-2023,10,9,Yes,Yes,Yes,No,South America,Yes,2.6,No
CUST01460,01-02-2023,10,3,Yes,Yes,Yes,No,MEA,Yes,3.8,Yes
CUST01346,01-01-2024,1000,5,Yes,Yes,Yes,No,EU,Yes,2.8,No
CUST00231,01-09-2023,1000,6,Yes,No,Yes,No,South America,Yes,2.8,No
CUST03783,01-09-2024,50,9,Yes,Yes,Yes,No,EU,Yes,3.1,No
CUST03501,01-07-2023,10,5,No,No,Yes,No,Oceania,Yes,1.6,No
CUST00883,01-05-2023,100,1,Yes,Yes,Yes,No,MEA,Yes,2.2,No
CUST02774,01-10-2024,10,12,No,No,Yes,No,EU,Yes,2.7,No
CUST02332,01-05-2024,500,3,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST00433,01-01-2023,5,5,Yes,Yes,Yes,No,APAC,Yes,4.4,Yes
CUST01209,01-02-2024,50,2,Yes,Yes,Yes,Yes,EU,Yes,3.6,Yes
CUST02681,01-06-2024,10,3,Yes,Yes,Yes,No,North America,Yes,4.4,Yes
CUST02264,01-06-2024,50,3,Yes,Yes,Yes,No,South America,Yes,4.4,Yes
CUST03003,01-03-2024,250,7,No,Yes,No,No,EU,Yes,2.2,Yes
CUST02413,01-03-2024,1000,2,No,No,No,No,North America,No,2.3,No
CUST01818,01-07-2023,25,4,Yes,Yes,Yes,No,APAC,No,3,No
CUST00618,01-10-2023,10,0,Yes,Yes,Yes,No,APAC,Yes,3.4,No
CUST04493,01-06-2023,500,5,Yes,No,Yes,No,Oceania,No,2.2,Yes
CUST02506,01-06-2024,250,6,Yes,Yes,Yes,Yes,EU,No,4.1,Yes
CUST00318,01-07-2023,10,8,Yes,Yes,Yes,No,South America,No,3.8,Yes
CUST00457,01-02-2023,5,1,Yes,Yes,Yes,No,Oceania,Yes,4.5,Yes
CUST00501,01-10-2023,50,11,Yes,Yes,Yes,No,APAC,Yes,3,Yes
CUST04419,01-05-2023,50,6,Yes,Yes,Yes,No,Oceania,Yes,2.7,No
CUST02316,01-03-2024,500,7,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST03875,01-11-2023,50,6,Yes,No,Yes,No,Oceania,Yes,2.9,No
CUST04974,01-06-2023,25,5,Yes,Yes,Yes,No,Oceania,Yes,3,Yes
CUST04775,01-12-2023,100,9,Yes,Yes,Yes,No,APAC,Yes,3,No
CUST01004,01-04-2024,500,4,Yes,Yes,Yes,No,South America,Yes,4.3,Yes
CUST04251,01-08-2024,5,10,Yes,Yes,Yes,No,Oceania,Yes,4.3,Yes
CUST04197,01-09-2024,100,1,Yes,Yes,Yes,No,EU,Yes,3.3,Yes
CUST01067,01-08-2023,25,0,Yes,Yes,Yes,No,EU,Yes,4.6,Yes
CUST04717,01-09-2024,100,5,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST01629,01-01-2023,10,10,Yes,Yes,Yes,No,Oceania,No,3,Yes
CUST03235,01-01-2023,25,2,No,Yes,Yes,No,North America,Yes,1.9,No
CUST02282,01-02-2023,10,4,Yes,Yes,Yes,No,EU,Yes,3.4,No
CUST04499,01-10-2023,250,4,Yes,Yes,Yes,No,MEA,Yes,3.9,Yes
CUST02399,01-06-2024,50,3,Yes,Yes,Yes,Yes,EU,Yes,3.9,Yes
CUST03239,01-11-2024,25,1,Yes,No,Yes,No,South America,Yes,2.8,Yes
CUST04355,01-05-2023,1000,6,Yes,Yes,Yes,No,MEA,Yes,3.4,No
CUST03670,01-02-2023,500,9,Yes,Yes,Yes,Yes,EU,Yes,4,Yes
CUST04716,01-08-2024,100,8,No,Yes,No,No,APAC,Yes,2.7,Yes
CUST01466,01-08-2023,500,5,Yes,Yes,Yes,No,APAC,Yes,4.1,Yes
CUST01962,01-03-2024,25,10,No,No,No,No,MEA,Yes,2.5,Yes
CUST00876,01-10-2024,100,11,Yes,Yes,Yes,No,EU,Yes,4.2,Yes
CUST04070,01-09-2024,50,11,Yes,Yes,Yes,No,South America,Yes,3.3,Yes
CUST03902,01-10-2023,500,8,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST00543,01-09-2024,50,4,Yes,Yes,Yes,No,Oceania,Yes,3.3,No
CUST03517,01-04-2024,5,11,Yes,Yes,Yes,No,Oceania,Yes,4.4,Yes
CUST03866,01-04-2024,5,11,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST04549,01-09-2024,1000,3,Yes,Yes,Yes,No,South America,Yes,4.5,Yes
CUST04500,01-08-2023,25,2,Yes,Yes,Yes,No,APAC,Yes,4.8,Yes
CUST01019,01-04-2023,500,12,Yes,Yes,Yes,No,North America,Yes,3.7,Yes
CUST01429,01-12-2023,10,7,Yes,Yes,Yes,No,EU,Yes,3.6,Yes
CUST04979,01-01-2024,10,12,Yes,Yes,Yes,No,North America,Yes,4.6,Yes
CUST00575,01-04-2023,50,0,Yes,Yes,Yes,No,Oceania,Yes,4.3,Yes
CUST01459,01-05-2024,500,4,Yes,No,Yes,No,MEA,Yes,2.1,No
CUST01500,01-03-2023,50,2,Yes,Yes,Yes,No,South America,No,4.5,Yes
CUST01492,01-04-2024,10,2,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST03173,01-01-2023,100,8,Yes,Yes,Yes,No,Oceania,Yes,4.7,Yes
CUST02471,01-07-2024,5,4,Yes,Yes,Yes,No,APAC,No,3.2,No
CUST03428,01-06-2023,50,2,Yes,No,Yes,No,Oceania,Yes,2.1,No
CUST02516,01-11-2024,100,0,Yes,No,Yes,No,North America,No,2.8,No
CUST03552,01-05-2023,25,8,Yes,Yes,Yes,No,APAC,Yes,4.3,Yes
CUST04207,01-02-2024,500,11,Yes,No,Yes,No,South America,Yes,1.9,Yes
CUST02201,01-03-2023,5,4,Yes,Yes,Yes,No,South America,Yes,4.7,Yes
CUST02965,01-07-2024,25,1,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST03314,01-07-2023,250,12,Yes,Yes,Yes,No,EU,Yes,3.9,Yes
CUST02928,01-07-2024,1000,10,Yes,Yes,Yes,No,North America,Yes,4.5,Yes
CUST00682,01-05-2024,1000,6,Yes,Yes,Yes,No,North America,Yes,3.3,Yes
CUST04865,01-07-2024,500,0,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST00279,01-04-2024,1000,10,Yes,Yes,Yes,No,APAC,Yes,3.4,No
CUST04459,01-04-2024,100,11,Yes,Yes,Yes,No,APAC,Yes,3.2,No
CUST01649,01-03-2024,10,4,Yes,Yes,Yes,No,EU,Yes,4.1,Yes
CUST04697,01-02-2023,5,4,Yes,Yes,Yes,No,APAC,Yes,4.7,Yes
CUST01159,01-09-2023,100,2,Yes,No,Yes,No,APAC,Yes,3,No
CUST02342,01-04-2024,250,9,Yes,Yes,Yes,No,APAC,Yes,3.5,Yes
CUST01519,01-12-2024,100,12,Yes,Yes,Yes,No,APAC,Yes,3.8,Yes
CUST01839,01-02-2023,10,7,Yes,Yes,Yes,No,North America,Yes,3.4,Yes
CUST00871,01-01-2023,10,7,Yes,Yes,Yes,Yes,EU,Yes,3.5,Yes
CUST03278,01-10-2023,100,0,Yes,No,Yes,No,MEA,Yes,2.8,Yes
CUST01342,01-02-2023,5,1,Yes,Yes,Yes,No,Oceania,Yes,3.6,Yes
CUST02307,01-07-2024,10,11,Yes,Yes,Yes,No,EU,Yes,3.7,Yes
CUST01172,01-03-2024,5,3,Yes,Yes,Yes,No,EU,Yes,3.4,Yes
CUST04073,01-12-2024,50,12,Yes,Yes,Yes,No,APAC,Yes,4.1,Yes
CUST01129,01-05-2023,1000,8,Yes,Yes,Yes,No,MEA,Yes,3.4,Yes
CUST03628,01-12-2024,100,12,Yes,Yes,Yes,No,North America,Yes,2.7,Yes
CUST04000,01-10-2024,5,0,Yes,Yes,Yes,No,APAC,Yes,4.5,Yes
CUST03888,01-03-2024,10,10,Yes,Yes,Yes,No,EU,Yes,4.3,Yes
CUST01285,01-06-2023,100,9,Yes,Yes,Yes,No,MEA,Yes,4,Yes
CUST00571,01-05-2024,5,4,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST02865,01-10-2023,50,1,No,Yes,No,No,MEA,Yes,1.9,Yes
CUST03985,01-07-2023,500,9,Yes,Yes,Yes,No,MEA,Yes,3.2,No
CUST03142,01-06-2023,5,9,No,Yes,No,No,Oceania,Yes,2.4,Yes
CUST01978,01-07-2024,10,8,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST00447,01-10-2023,250,8,Yes,Yes,Yes,Yes,EU,Yes,4.7,Yes
CUST04879,01-02-2024,5,9,Yes,Yes,Yes,No,APAC,Yes,3.8,Yes
CUST01281,01-11-2024,100,8,Yes,Yes,Yes,No,APAC,Yes,3.8,Yes
CUST00637,01-02-2024,500,6,No,No,Yes,No,North America,Yes,2.6,No
CUST02974,01-08-2024,250,3,Yes,Yes,Yes,No,Oceania,Yes,3.8,Yes
CUST04627,01-03-2023,500,6,Yes,No,Yes,No,MEA,Yes,2.5,No
CUST00119,01-11-2024,250,3,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST04162,01-06-2023,25,5,Yes,Yes,Yes,No,MEA,Yes,4.2,Yes
CUST02293,01-07-2023,5,4,Yes,Yes,Yes,No,Oceania,Yes,4.8,Yes
CUST02105,01-11-2023,50,4,Yes,Yes,Yes,No,South America,Yes,2.6,No
CUST01068,01-02-2023,10,4,Yes,Yes,Yes,No,North America,Yes,3.9,Yes
CUST00424,01-10-2023,500,2,No,Yes,No,No,South America,Yes,2.6,No
CUST03820,01-06-2023,100,6,Yes,No,Yes,No,EU,No,3,Yes
CUST04491,01-01-2023,50,4,Yes,Yes,Yes,No,Oceania,Yes,4.9,Yes
CUST01281,01-04-2023,10,7,Yes,Yes,Yes,No,APAC,Yes,3.5,Yes
CUST01820,01-02-2023,25,12,Yes,Yes,Yes,No,MEA,Yes,3.2,Yes
CUST03433,01-04-2023,500,1,Yes,Yes,Yes,No,Oceania,Yes,4,Yes
CUST00763,01-06-2024,250,3,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST01630,01-01-2024,5,7,Yes,Yes,Yes,No,MEA,Yes,4.1,Yes
CUST00443,01-07-2023,100,6,Yes,Yes,Yes,No,South America,Yes,4.3,Yes
CUST03015,01-07-2024,1000,10,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST02582,01-12-2023,250,8,Yes,Yes,Yes,No,North America,Yes,3.5,Yes
CUST01498,01-10-2024,100,1,No,Yes,Yes,No,North America,Yes,1.6,No
CUST04253,01-08-2023,250,2,Yes,No,Yes,No,Oceania,Yes,2.2,No
CUST00089,01-01-2023,5,8,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST02250,01-02-2024,500,1,Yes,Yes,Yes,No,Oceania,Yes,4.1,Yes
CUST00980,01-01-2023,5,12,Yes,Yes,Yes,No,North America,No,4.2,Yes
CUST00462,01-09-2024,10,10,Yes,Yes,Yes,No,North America,Yes,3.2,Yes
CUST03553,01-12-2023,1000,11,Yes,Yes,Yes,No,EU,No,3.7,Yes
CUST02757,01-01-2023,50,6,Yes,Yes,Yes,No,MEA,Yes,4.1,Yes
CUST03629,01-07-2023,1000,4,Yes,Yes,Yes,No,Oceania,No,4.8,Yes
CUST02502,01-11-2024,100,6,Yes,Yes,Yes,No,Oceania,No,4.7,Yes
CUST00380,01-09-2024,5,10,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST04497,01-04-2023,10,1,Yes,Yes,Yes,No,North America,Yes,4.3,Yes
CUST04647,01-11-2024,5,9,Yes,Yes,Yes,No,North America,Yes,3.7,Yes
CUST02984,01-12-2024,500,1,Yes,Yes,Yes,No,Oceania,Yes,4,Yes
CUST03061,01-01-2024,100,2,Yes,Yes,Yes,No,Oceania,Yes,4.6,Yes
CUST02951,01-02-2023,100,8,Yes,Yes,Yes,No,MEA,Yes,4.4,Yes
CUST04541,01-06-2024,50,10,Yes,Yes,Yes,No,MEA,Yes,3.2,Yes
CUST03731,01-11-2024,250,4,Yes,Yes,Yes,No,MEA,No,4.2,Yes
CUST04425,01-01-2024,250,6,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST01932,01-01-2024,100,4,Yes,No,Yes,No,South America,Yes,2.3,Yes
CUST03422,01-10-2024,250,6,Yes,Yes,Yes,No,APAC,Yes,3.6,Yes
CUST01991,01-03-2024,5,10,Yes,Yes,Yes,No,MEA,Yes,2.7,No
CUST04866,01-04-2024,5,9,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST03857,01-02-2024,100,2,Yes,Yes,Yes,No,MEA,Yes,4.3,Yes
CUST01483,01-01-2023,500,4,Yes,No,Yes,No,Oceania,Yes,3,No
CUST02546,01-05-2024,50,1,No,No,No,No,MEA,Yes,2.8,No
CUST04221,01-01-2023,250,5,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST04300,01-12-2024,250,9,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST02816,01-07-2024,250,5,Yes,Yes,Yes,No,North America,Yes,4.5,Yes
CUST00643,01-02-2024,100,8,Yes,Yes,Yes,No,Oceania,Yes,4.4,Yes
CUST04686,01-11-2023,10,1,Yes,Yes,Yes,No,APAC,Yes,2.8,Yes
CUST03919,01-09-2023,50,8,Yes,Yes,Yes,No,North America,Yes,4.5,Yes
CUST01587,01-08-2023,10,8,Yes,No,Yes,No,South America,Yes,3.1,Yes
CUST02410,01-08-2023,1000,8,Yes,Yes,Yes,No,North America,Yes,3,No
CUST03850,01-09-2024,10,1,Yes,Yes,Yes,No,Oceania,Yes,4.5,Yes
CUST00055,01-02-2023,5,0,No,Yes,No,No,EU,Yes,2.3,Yes
CUST00842,01-10-2024,10,11,Yes,Yes,Yes,No,South America,Yes,2.6,Yes
CUST04588,01-02-2024,25,6,Yes,Yes,Yes,No,EU,Yes,3.2,Yes
CUST00985,01-03-2024,5,8,Yes,No,Yes,No,MEA,Yes,2.1,No
CUST02621,01-04-2024,5,10,Yes,Yes,Yes,No,North America,Yes,3.7,Yes
CUST02907,01-01-2023,1000,6,Yes,No,Yes,No,South America,Yes,3.1,Yes
CUST01995,01-06-2023,100,10,Yes,Yes,Yes,No,North America,No,3.8,Yes
CUST01933,01-08-2023,50,9,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST02273,01-07-2023,250,0,Yes,Yes,Yes,No,EU,No,2.5,No
CUST00103,01-02-2023,10,4,Yes,No,Yes,No,APAC,No,2.3,Yes
CUST00970,01-02-2024,10,2,Yes,Yes,Yes,No,APAC,Yes,3.2,No
CUST01072,01-05-2023,1000,1,No,No,No,No,APAC,Yes,2.8,No
CUST00737,01-10-2023,10,2,Yes,Yes,Yes,No,North America,Yes,3.6,Yes
CUST01366,01-02-2024,100,12,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST03631,01-05-2023,25,3,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST00228,01-07-2024,250,11,Yes,Yes,Yes,No,Oceania,Yes,3.1,No
CUST03571,01-08-2024,25,10,Yes,No,Yes,No,South America,No,2.8,No
CUST00445,01-05-2023,10,0,Yes,No,Yes,No,North America,Yes,2.8,No
CUST01620,01-07-2023,250,6,Yes,Yes,Yes,No,APAC,Yes,3.9,Yes
CUST04694,01-04-2023,250,8,Yes,Yes,Yes,No,APAC,Yes,3.6,Yes
CUST02205,01-04-2024,5,12,Yes,Yes,Yes,No,MEA,Yes,3.7,Yes
CUST02704,01-11-2023,50,11,Yes,Yes,Yes,Yes,EU,Yes,3.1,No
